Unnamed: 0,breed,image_path,annotation_path,xmin,ymin,xmax,ymax
10196,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3258.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3258,0,14,442,418
10197,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3273.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3273,16,21,331,498
10198,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_328.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_328,32,172,271,417
10199,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3301.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3301,69,66,499,285
10200,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3340.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3340,15,46,336,473
10201,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3364.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3364,118,208,373,498
10202,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3430.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3430,130,23,428,321
10203,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3500.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3500,29,39,400,287
10204,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3502.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3502,1,26,368,332
10205,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3503.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3503,291,61,453,332
10206,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_357.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_357,202,138,373,319
10207,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3613.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3613,0,45,444,304
10208,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_365.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_365,219,62,352,369
10209,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3698.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3698,160,35,352,264
10210,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3753.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3753,0,55,341,353
10211,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3769.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3769,1,8,498,374
10212,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3773.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3773,103,1,489,481
10213,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3776.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3776,98,59,381,308
10214,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3829.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3829,109,40,413,374
10215,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3835.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3835,144,92,467,358
10216,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_384.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_384,176,86,387,374
10217,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3854.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3854,165,33,458,360
10218,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3865.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3865,103,111,281,440
10219,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3868.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3868,91,71,233,237
10220,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_389.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_389,77,91,499,341
10221,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3947.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3947,157,133,372,374
10222,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3963.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3963,127,159,328,374
10223,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3980.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3980,0,35,238,257
10224,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_3988.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_3988,42,32,499,298
10225,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4037.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4037,1,0,295,498
10226,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4074.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4074,182,162,316,374
10227,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4133.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4133,53,16,383,399
10228,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4160.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4160,118,5,315,374
10229,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4177.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4177,4,29,221,341
10230,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4323.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4323,169,50,499,374
10231,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4354.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4354,26,157,282,492
10232,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4384.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4384,36,26,465,374
10233,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4403.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4403,26,0,294,379
10234,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4428.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4428,0,29,484,374
10235,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4462.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4462,0,31,447,498
10236,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4508.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4508,199,169,492,332
10237,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4543.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4543,139,86,458,309
10238,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4550.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4550,134,20,470,332
10239,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4625.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4625,271,179,326,275
10240,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4653.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4653,182,129,371,320
10241,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4677.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4677,85,13,352,273
10242,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4705.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4705,52,21,330,498
10243,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_475.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_475,0,0,394,332
10244,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4759.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4759,141,127,377,333
10245,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4845.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4845,122,51,390,366
10246,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_490.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_490,0,20,393,331
10247,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4913.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4913,11,117,438,306
10248,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4960.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4960,0,9,499,374
10249,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_4965.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_4965,0,0,434,309
10250,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5000.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5000,23,28,243,459
10251,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5008.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5008,137,185,331,498
10252,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5017.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5017,215,74,394,209
10253,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5021.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5021,59,6,499,374
10254,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_511.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_511,164,22,329,374
10255,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5261.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5261,0,1,372,460
10256,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5263.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5263,53,57,498,417
10257,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5338.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5338,58,117,254,467
10258,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5343.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5343,26,48,322,498
10259,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5471.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5471,61,220,311,485
10260,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5599.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5599,227,1,334,178
10261,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5648.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5648,1,1,461,374
10262,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5657.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5657,0,135,210,332
10263,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5679.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5679,216,19,496,297
10264,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5689.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5689,157,8,496,333
10265,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_57.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_57,76,32,435,333
10266,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5769.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5769,241,51,499,374
10267,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5787.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5787,211,60,433,305
10268,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5844.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5844,172,61,587,485
10269,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5853.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5853,91,60,355,428
10270,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5941.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5941,115,104,366,259
10271,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_5965.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_5965,44,0,499,260
10272,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_607.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_607,173,101,356,371
10273,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6079.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6079,0,0,456,374
10274,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_610.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_610,52,0,409,374
10275,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_619.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_619,127,37,413,374
10276,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6232.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6232,186,61,361,359
10277,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6248.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6248,222,30,344,230
10278,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6275.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6275,60,15,327,486
10279,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6318.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6318,145,117,499,374
10280,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6345.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6345,0,183,297,307
10281,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6404.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6404,2,79,214,246
10282,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6421.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6421,0,14,185,179
10283,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6426.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6426,82,21,476,374
10284,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6446.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6446,83,46,423,374
10285,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6455.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6455,46,28,410,374
10286,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6586.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6586,7,68,422,296
10287,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6619.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6619,160,2,499,333
10288,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6644.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6644,238,34,478,263
10289,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6646.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6646,10,240,355,483
10290,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6664.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6664,82,93,380,290
10291,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6684.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6684,95,54,276,217
10292,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6775.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6775,203,133,323,294
10293,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6823.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6823,0,98,235,310
10294,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6897.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6897,47,62,389,370
10295,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6901.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6901,154,121,307,332
10296,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_6997.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_6997,28,0,454,488
10297,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7049.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7049,208,39,352,260
10298,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7133.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7133,57,30,306,418
10299,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7142.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7142,155,65,355,341
10300,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7164.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7164,0,60,278,374
10301,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7179.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7179,35,133,206,460
10302,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_719.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_719,71,67,288,491
10303,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7406.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7406,68,92,309,498
10304,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7411.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7411,0,22,458,332
10305,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7414.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7414,256,92,464,333
10306,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7418.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7418,30,110,305,498
10307,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7481.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7481,125,135,266,260
10308,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7493.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7493,0,11,373,498
10309,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7497.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7497,236,60,499,374
10310,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7533.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7533,117,130,289,293
10311,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7605.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7605,0,32,340,498
10312,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7608.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7608,87,71,499,332
10313,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7664.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7664,133,163,311,325
10314,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7683.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7683,164,67,499,374
10315,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7749.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7749,162,17,499,374
10316,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7775.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7775,28,17,373,498
10317,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7802.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7802,0,113,247,374
10318,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7815.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7815,62,3,454,374
10319,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7866.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7866,23,64,499,374
10320,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_788.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_788,173,2,484,310
10321,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7937.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7937,0,83,499,374
10322,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7963.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7963,59,4,369,299
10323,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_7968.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_7968,105,105,302,450
10324,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_8014.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_8014,58,1,435,498
10325,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_8051.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_8051,1,17,382,332
10326,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_8242.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_8242,248,112,457,250
10327,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_854.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_854,3,21,348,274
10328,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_8719.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_8719,77,22,257,444
10329,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_8790.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_8790,25,27,407,454
10330,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_9373.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_9373,9,13,319,239
10331,labrador-retriever,images/Images/n02099712-Labrador_retriever/n02099712_980.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099712-Labrador_retriever/n02099712_980,0,170,499,333
10332,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1024.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1024,104,103,444,302
10333,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1050.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1050,135,95,315,374
10334,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1068.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1068,45,25,373,498
10335,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_110.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_110,94,150,280,215
10336,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1115.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1115,39,41,574,398
10337,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1157.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1157,115,54,463,478
10338,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1212.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1212,217,121,352,268
10339,chesapeake-bay-retriever,images/Images/n02099849-Chesapeake_Bay_retriever/n02099849_1215.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02099849-Chesapeake_Bay_retriever/n02099849_1215,7,36,499,373
