,breed,image_path,annotation_path,xmin,ymin,xmax,ymax
20128,dingo,images/Images/n02115641-dingo/n02115641_12836.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_12836,7,0,359,332
20129,dingo,images/Images/n02115641-dingo/n02115641_12922.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_12922,76,69,404,323
20130,dingo,images/Images/n02115641-dingo/n02115641_12981.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_12981,67,4,475,337
20131,dingo,images/Images/n02115641-dingo/n02115641_13237.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_13237,17,19,433,332
20132,dingo,images/Images/n02115641-dingo/n02115641_13253.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_13253,116,53,349,281
20133,dingo,images/Images/n02115641-dingo/n02115641_13269.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_13269,35,147,168,316
20134,dingo,images/Images/n02115641-dingo/n02115641_1327.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_1327,96,15,459,331
20135,dingo,images/Images/n02115641-dingo/n02115641_13295.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_13295,90,95,373,498
20136,dingo,images/Images/n02115641-dingo/n02115641_13450.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_13450,21,40,453,498
20137,dingo,images/Images/n02115641-dingo/n02115641_13565.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_13565,101,28,352,267
20138,dingo,images/Images/n02115641-dingo/n02115641_136.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_136,150,34,493,348
20139,dingo,images/Images/n02115641-dingo/n02115641_13605.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_13605,141,124,264,206
20140,dingo,images/Images/n02115641-dingo/n02115641_1380.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_1380,116,14,499,392
20141,dingo,images/Images/n02115641-dingo/n02115641_13839.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_13839,1,1,373,498
20142,dingo,images/Images/n02115641-dingo/n02115641_14084.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_14084,24,54,173,185
20143,dingo,images/Images/n02115641-dingo/n02115641_14117.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_14117,87,23,513,309
20144,dingo,images/Images/n02115641-dingo/n02115641_14495.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_14495,1,2,220,249
20145,dingo,images/Images/n02115641-dingo/n02115641_1513.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_1513,67,30,184,309
20146,dingo,images/Images/n02115641-dingo/n02115641_1560.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_1560,27,86,172,418
20147,dingo,images/Images/n02115641-dingo/n02115641_1574.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_1574,0,11,267,486
20148,dingo,images/Images/n02115641-dingo/n02115641_1674.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_1674,120,122,306,294
20149,dingo,images/Images/n02115641-dingo/n02115641_1940.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_1940,140,72,415,207
20150,dingo,images/Images/n02115641-dingo/n02115641_1969.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_1969,9,24,255,174
20151,dingo,images/Images/n02115641-dingo/n02115641_2041.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2041,112,10,498,332
20152,dingo,images/Images/n02115641-dingo/n02115641_2096.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2096,160,113,333,233
20153,dingo,images/Images/n02115641-dingo/n02115641_2424.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2424,186,84,276,188
20154,dingo,images/Images/n02115641-dingo/n02115641_2440.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2440,80,154,259,273
20155,dingo,images/Images/n02115641-dingo/n02115641_2500.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2500,272,186,373,332
20156,dingo,images/Images/n02115641-dingo/n02115641_2513.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2513,13,16,385,379
20157,dingo,images/Images/n02115641-dingo/n02115641_2636.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2636,17,5,202,229
20158,dingo,images/Images/n02115641-dingo/n02115641_266.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_266,85,139,487,373
20159,dingo,images/Images/n02115641-dingo/n02115641_2701.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2701,69,63,382,362
20160,dingo,images/Images/n02115641-dingo/n02115641_2764.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2764,58,39,141,249
20161,dingo,images/Images/n02115641-dingo/n02115641_2788.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2788,3,12,193,172
20162,dingo,images/Images/n02115641-dingo/n02115641_2871.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2871,70,54,344,268
20163,dingo,images/Images/n02115641-dingo/n02115641_2953.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_2953,19,32,281,268
20164,dingo,images/Images/n02115641-dingo/n02115641_3110.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_3110,2,27,236,136
20165,dingo,images/Images/n02115641-dingo/n02115641_3214.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_3214,132,75,369,328
20166,dingo,images/Images/n02115641-dingo/n02115641_3360.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_3360,2,20,498,313
20167,dingo,images/Images/n02115641-dingo/n02115641_3494.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_3494,7,8,134,199
20168,dingo,images/Images/n02115641-dingo/n02115641_3736.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_3736,46,14,166,272
20169,dingo,images/Images/n02115641-dingo/n02115641_3862.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_3862,1,0,265,364
20170,dingo,images/Images/n02115641-dingo/n02115641_3977.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_3977,15,366,242,445
20171,dingo,images/Images/n02115641-dingo/n02115641_3995.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_3995,114,41,472,326
20172,dingo,images/Images/n02115641-dingo/n02115641_4262.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4262,153,44,353,374
20173,dingo,images/Images/n02115641-dingo/n02115641_4265.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4265,179,71,346,374
20174,dingo,images/Images/n02115641-dingo/n02115641_4527.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4527,117,106,386,286
20175,dingo,images/Images/n02115641-dingo/n02115641_4563.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4563,124,42,370,299
20176,dingo,images/Images/n02115641-dingo/n02115641_4601.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4601,0,23,385,388
20177,dingo,images/Images/n02115641-dingo/n02115641_4607.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4607,201,100,319,327
20178,dingo,images/Images/n02115641-dingo/n02115641_4674.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4674,140,215,292,338
20179,dingo,images/Images/n02115641-dingo/n02115641_4677.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4677,159,23,499,376
20180,dingo,images/Images/n02115641-dingo/n02115641_4692.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4692,65,14,397,329
20181,dingo,images/Images/n02115641-dingo/n02115641_4737.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4737,48,53,279,461
20182,dingo,images/Images/n02115641-dingo/n02115641_4800.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4800,166,5,344,280
20183,dingo,images/Images/n02115641-dingo/n02115641_4818.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4818,0,6,343,425
20184,dingo,images/Images/n02115641-dingo/n02115641_4830.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4830,90,48,499,374
20185,dingo,images/Images/n02115641-dingo/n02115641_4851.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4851,143,87,348,303
20186,dingo,images/Images/n02115641-dingo/n02115641_4951.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4951,0,0,353,332
20187,dingo,images/Images/n02115641-dingo/n02115641_4970.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_4970,146,86,324,280
20188,dingo,images/Images/n02115641-dingo/n02115641_5033.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_5033,183,65,447,320
20189,dingo,images/Images/n02115641-dingo/n02115641_504.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_504,19,13,219,224
20190,dingo,images/Images/n02115641-dingo/n02115641_5178.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_5178,0,13,115,199
20191,dingo,images/Images/n02115641-dingo/n02115641_5320.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_5320,21,33,225,161
20192,dingo,images/Images/n02115641-dingo/n02115641_5492.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_5492,0,60,271,498
20193,dingo,images/Images/n02115641-dingo/n02115641_5687.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_5687,164,37,401,313
20194,dingo,images/Images/n02115641-dingo/n02115641_5798.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_5798,136,14,249,167
20195,dingo,images/Images/n02115641-dingo/n02115641_5815.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_5815,0,46,373,493
20196,dingo,images/Images/n02115641-dingo/n02115641_5823.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_5823,6,12,288,183
20197,dingo,images/Images/n02115641-dingo/n02115641_592.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_592,31,12,260,379
20198,dingo,images/Images/n02115641-dingo/n02115641_6183.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6183,249,228,559,396
20199,dingo,images/Images/n02115641-dingo/n02115641_6228.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6228,115,1,374,224
20200,dingo,images/Images/n02115641-dingo/n02115641_6250.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6250,135,118,257,437
20201,dingo,images/Images/n02115641-dingo/n02115641_630.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_630,61,63,444,317
20202,dingo,images/Images/n02115641-dingo/n02115641_6309.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6309,92,110,248,302
20203,dingo,images/Images/n02115641-dingo/n02115641_6380.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6380,0,44,351,374
20204,dingo,images/Images/n02115641-dingo/n02115641_6407.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6407,135,0,312,291
20205,dingo,images/Images/n02115641-dingo/n02115641_6490.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6490,38,0,406,374
20206,dingo,images/Images/n02115641-dingo/n02115641_6509.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6509,121,34,455,356
20207,dingo,images/Images/n02115641-dingo/n02115641_6575.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6575,0,28,300,498
20208,dingo,images/Images/n02115641-dingo/n02115641_6577.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6577,112,45,392,304
20209,dingo,images/Images/n02115641-dingo/n02115641_6579.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6579,73,82,453,280
20210,dingo,images/Images/n02115641-dingo/n02115641_6627.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6627,0,53,376,298
20211,dingo,images/Images/n02115641-dingo/n02115641_6639.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6639,72,9,498,331
20212,dingo,images/Images/n02115641-dingo/n02115641_670.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_670,74,26,557,547
20213,dingo,images/Images/n02115641-dingo/n02115641_6707.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6707,67,42,261,462
20214,dingo,images/Images/n02115641-dingo/n02115641_6716.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6716,195,107,337,238
20215,dingo,images/Images/n02115641-dingo/n02115641_6747.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6747,187,31,350,143
20216,dingo,images/Images/n02115641-dingo/n02115641_6772.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6772,82,34,370,360
20217,dingo,images/Images/n02115641-dingo/n02115641_6844.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6844,16,0,239,199
20218,dingo,images/Images/n02115641-dingo/n02115641_6974.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_6974,197,116,319,323
20219,dingo,images/Images/n02115641-dingo/n02115641_7013.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7013,83,109,473,414
20220,dingo,images/Images/n02115641-dingo/n02115641_7071.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7071,203,107,336,247
20221,dingo,images/Images/n02115641-dingo/n02115641_7106.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7106,114,17,355,371
20222,dingo,images/Images/n02115641-dingo/n02115641_7109.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7109,0,1,361,498
20223,dingo,images/Images/n02115641-dingo/n02115641_7119.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7119,115,75,265,238
20224,dingo,images/Images/n02115641-dingo/n02115641_7158.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7158,121,1,499,374
20225,dingo,images/Images/n02115641-dingo/n02115641_7181.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7181,130,39,399,328
20226,dingo,images/Images/n02115641-dingo/n02115641_7203.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7203,117,108,440,214
20227,dingo,images/Images/n02115641-dingo/n02115641_7222.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7222,43,15,266,199
20228,dingo,images/Images/n02115641-dingo/n02115641_7237.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7237,240,42,441,285
20229,dingo,images/Images/n02115641-dingo/n02115641_726.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_726,58,49,270,256
20230,dingo,images/Images/n02115641-dingo/n02115641_7355.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7355,67,97,206,443
20231,dingo,images/Images/n02115641-dingo/n02115641_7400.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7400,160,46,227,240
20232,dingo,images/Images/n02115641-dingo/n02115641_7549.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7549,11,18,350,413
20233,dingo,images/Images/n02115641-dingo/n02115641_7620.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7620,221,105,289,237
20234,dingo,images/Images/n02115641-dingo/n02115641_7679.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7679,233,518,615,1362
20235,dingo,images/Images/n02115641-dingo/n02115641_7898.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_7898,0,0,499,353
20236,dingo,images/Images/n02115641-dingo/n02115641_8150.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8150,88,65,314,306
20237,dingo,images/Images/n02115641-dingo/n02115641_8168.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8168,2,25,353,332
20238,dingo,images/Images/n02115641-dingo/n02115641_8463.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8463,120,157,283,254
20239,dingo,images/Images/n02115641-dingo/n02115641_8474.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8474,1,55,499,291
20240,dingo,images/Images/n02115641-dingo/n02115641_8492.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8492,58,19,377,233
20241,dingo,images/Images/n02115641-dingo/n02115641_8578.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8578,53,110,484,316
20242,dingo,images/Images/n02115641-dingo/n02115641_8682.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8682,57,20,361,325
20243,dingo,images/Images/n02115641-dingo/n02115641_8746.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8746,116,65,330,235
20244,dingo,images/Images/n02115641-dingo/n02115641_877.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_877,447,133,499,162
20245,dingo,images/Images/n02115641-dingo/n02115641_8798.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8798,174,125,499,304
20246,dingo,images/Images/n02115641-dingo/n02115641_8871.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_8871,61,1,330,280
20247,dingo,images/Images/n02115641-dingo/n02115641_9065.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9065,54,85,462,331
20248,dingo,images/Images/n02115641-dingo/n02115641_9067.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9067,0,26,416,307
20249,dingo,images/Images/n02115641-dingo/n02115641_9110.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9110,49,90,316,202
20250,dingo,images/Images/n02115641-dingo/n02115641_925.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_925,146,59,394,281
20251,dingo,images/Images/n02115641-dingo/n02115641_9272.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9272,175,91,351,286
20252,dingo,images/Images/n02115641-dingo/n02115641_9302.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9302,9,187,359,371
20253,dingo,images/Images/n02115641-dingo/n02115641_9348.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9348,85,30,498,331
20254,dingo,images/Images/n02115641-dingo/n02115641_9396.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9396,139,58,358,178
20255,dingo,images/Images/n02115641-dingo/n02115641_9455.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9455,155,97,325,298
20256,dingo,images/Images/n02115641-dingo/n02115641_9675.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9675,138,117,389,218
20257,dingo,images/Images/n02115641-dingo/n02115641_9686.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9686,189,48,301,331
20258,dingo,images/Images/n02115641-dingo/n02115641_970.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_970,120,101,335,392
20259,dingo,images/Images/n02115641-dingo/n02115641_9763.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9763,21,3,368,260
20260,dingo,images/Images/n02115641-dingo/n02115641_9977.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115641-dingo/n02115641_9977,71,48,234,185
20261,dhole,images/Images/n02115913-dhole/n02115913_1010.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1010,32,26,362,210
20262,dhole,images/Images/n02115913-dhole/n02115913_1047.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1047,315,156,399,221
20263,dhole,images/Images/n02115913-dhole/n02115913_1060.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1060,193,99,375,280
20264,dhole,images/Images/n02115913-dhole/n02115913_1066.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1066,195,13,375,265
20265,dhole,images/Images/n02115913-dhole/n02115913_1067.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1067,0,6,348,488
20266,dhole,images/Images/n02115913-dhole/n02115913_1142.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1142,55,22,256,257
20267,dhole,images/Images/n02115913-dhole/n02115913_1188.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1188,66,42,277,205
20268,dhole,images/Images/n02115913-dhole/n02115913_1213.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1213,179,49,329,201
20269,dhole,images/Images/n02115913-dhole/n02115913_1224.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1224,47,64,225,243
20270,dhole,images/Images/n02115913-dhole/n02115913_1233.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1233,129,11,309,312
20271,dhole,images/Images/n02115913-dhole/n02115913_1244.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1244,32,36,315,226
20272,dhole,images/Images/n02115913-dhole/n02115913_1273.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1273,78,14,382,272
20273,dhole,images/Images/n02115913-dhole/n02115913_1288.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1288,60,89,451,289
20274,dhole,images/Images/n02115913-dhole/n02115913_1323.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1323,255,160,402,285
20275,dhole,images/Images/n02115913-dhole/n02115913_1332.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1332,108,26,272,217
20276,dhole,images/Images/n02115913-dhole/n02115913_1334.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1334,141,69,499,332
20277,dhole,images/Images/n02115913-dhole/n02115913_1352.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1352,60,79,268,213
20278,dhole,images/Images/n02115913-dhole/n02115913_139.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_139,75,32,479,311
20279,dhole,images/Images/n02115913-dhole/n02115913_1449.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1449,109,71,342,312
20280,dhole,images/Images/n02115913-dhole/n02115913_1493.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1493,187,74,392,316
20281,dhole,images/Images/n02115913-dhole/n02115913_1522.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1522,122,69,316,249
20282,dhole,images/Images/n02115913-dhole/n02115913_1552.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1552,121,127,287,258
20283,dhole,images/Images/n02115913-dhole/n02115913_1578.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1578,160,85,267,286
20284,dhole,images/Images/n02115913-dhole/n02115913_1622.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1622,43,70,387,265
20285,dhole,images/Images/n02115913-dhole/n02115913_1631.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1631,260,50,452,258
20286,dhole,images/Images/n02115913-dhole/n02115913_1637.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1637,44,13,133,108
20287,dhole,images/Images/n02115913-dhole/n02115913_1663.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1663,118,111,412,286
20288,dhole,images/Images/n02115913-dhole/n02115913_1677.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1677,427,52,499,107
20289,dhole,images/Images/n02115913-dhole/n02115913_1682.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1682,213,112,451,302
20290,dhole,images/Images/n02115913-dhole/n02115913_1688.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1688,0,66,342,370
20291,dhole,images/Images/n02115913-dhole/n02115913_1742.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1742,69,68,320,198
20292,dhole,images/Images/n02115913-dhole/n02115913_1744.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1744,7,27,349,476
20293,dhole,images/Images/n02115913-dhole/n02115913_1772.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1772,92,89,365,286
20294,dhole,images/Images/n02115913-dhole/n02115913_1796.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1796,6,101,313,304
20295,dhole,images/Images/n02115913-dhole/n02115913_1830.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1830,34,42,417,370
20296,dhole,images/Images/n02115913-dhole/n02115913_1897.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1897,76,94,424,276
20297,dhole,images/Images/n02115913-dhole/n02115913_1963.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02115913-dhole/n02115913_1963,58,23,231,179
